SB_DEPTH_cm,SB_DEPTH_pxl,R,R_std,G,G_std,B,B_std,Lumin,Lumin_std
30.050556,2971.9888,139.37827,5.389116,123.39414,7.645768,84.379654,5.7094164,123.975525,6.665096
30.550556,3021.4385,136.83638,5.178662,122.15865,7.4584064,82.756424,5.756256,122.4343,6.5002613
31.050556,3070.8882,138.65605,4.986224,124.26484,7.4518456,84.46434,5.7282295,124.45081,6.4574137
31.550556,3120.3381,136.48738,6.2989464,121.74433,8.238896,82.36333,6.365143,122.03539,7.349685
32.050556,3169.788,138.41179,5.042882,123.168365,7.2869782,83.76685,5.4426303,123.56432,6.3030868
32.550556,3219.238,139.6958,5.6742616,124.65772,7.7879996,85.32437,5.8425016,125.01495,6.7941737
33.050556,3268.6875,138.4901,5.4273553,123.59629,7.496934,83.78368,5.8348217,123.888245,6.555371
33.550556,3318.1375,138.9729,5.5879126,123.57006,7.952476,84.65854,6.2242193,124.035286,6.9537272
34.050556,3367.5874,141.27292,4.9436984,126.10305,7.7008066,86.31695,5.8026443,126.455605,6.5975204
34.550556,3417.0369,141.49437,5.3686247,126.40243,7.808069,86.91686,5.997367,126.76011,6.790598
35.050556,3466.4868,137.06999,6.0186152,122.43439,8.087723,82.66834,6.3378515,122.674805,7.1195374
35.550556,3515.9368,140.25856,5.6679344,125.628044,7.813091,85.57809,6.0946846,125.846886,6.8603177
36.050556,3565.3862,139.55492,5.4165626,125.15134,7.6837864,85.02054,5.8522973,125.3161,6.6338034
36.550556,3614.8362,139.02316,5.158646,124.344925,7.542857,85.40391,5.635249,124.65397,6.535666
37.050556,3664.2861,139.16261,5.6823363,125.27908,7.6311955,85.95378,5.670851,125.39143,6.6849055
37.550556,3713.7358,137.64624,5.3280025,123.4773,7.441263,84.7429,5.581585,123.69299,6.434333
38.050556,3763.1858,139.1437,5.4738073,125.340126,7.5635686,86.41394,5.634149,125.464294,6.5942144
38.550556,3812.6357,138.34808,5.416104,124.701416,7.598913,85.51051,5.688167,124.77312,6.6376576
39.050556,3862.0852,136.47621,6.4326544,122.758644,8.138345,83.785515,6.3287473,122.86114,7.2885985
39.550556,3911.5352,137.24464,6.8469324,123.81888,8.856775,85.62286,6.955068,123.91544,7.886225
40.050556,3960.985,137.19746,6.390552,124.36723,8.58395,86.45523,6.6063395,124.3577,7.553834
40.550556,4010.4346,134.61855,7.1875854,122.32776,8.717925,85.70227,6.808139,122.29642,7.814893
41.050556,4059.8845,134.79271,7.3595805,122.79574,8.931847,86.16306,6.9334307,122.701416,8.013797
41.550556,4109.3345,135.26582,7.333564,123.50517,8.976748,87.068756,7.1100416,123.37478,8.080641
42.050556,4158.784,136.7558,7.8315644,125.15275,9.4333105,89.07562,7.637749,125.014786,8.56481
42.550556,4208.234,133.63808,8.850425,122.6832,10.066571,87.25565,7.9788303,122.45433,9.288199
43.050556,4257.684,131.1415,9.014828,120.770065,9.878737,85.70169,8.002276,120.44309,9.153029
43.550556,4307.1333,128.99155,10.431409,118.43819,10.844766,84.740295,8.77165,118.24885,10.268484
44.050556,4356.5835,129.06905,11.627302,119.49474,11.703661,86.716576,9.834646,119.16365,11.179977
44.550556,4406.033,128.24393,11.289339,118.46983,11.210437,85.29156,9.8014965,118.152336,10.733549
45.050556,4455.483,126.985115,9.926057,119.00082,9.674602,84.222786,7.9420276,118.1873,9.149832
45.550556,4504.9326,137.2368,23.534498,126.69599,21.703558,87.452484,16.543512,126.103584,21.4591
46.050556,4554.383,172.2936,24.943714,157.41263,23.425741,116.08129,20.066256,157.59221,23.31141
46.550556,4603.8325,172.96988,18.064787,158.33945,16.93132,114.57763,13.930907,158.29027,16.69421
47.050556,4653.282,186.8457,12.506249,171.29822,12.640429,124.63836,11.26103,171.23477,12.181826
47.550556,4702.7324,188.22366,8.844047,172.02391,10.217003,122.30633,8.718863,171.87837,9.289709
48.050556,4752.1816,190.84009,7.863203,174.25107,9.521351,122.92965,8.339554,174.0725,8.681304
48.550556,4801.632,193.15523,7.389205,176.38554,9.629181,123.24038,8.218105,176.1137,8.666932
49.050556,4851.0815,190.18823,7.554377,172.76804,9.920542,118.56854,8.356426,172.55836,8.99666
49.550556,4900.5312,188.3156,9.560765,171.26886,11.512205,117.65779,9.133916,171.02228,10.608965
50.050556,4949.981,188.19148,9.945581,171.01619,11.810463,117.5197,9.13344,170.8052,10.899347
50.550556,4999.431,187.7848,9.433632,170.41835,11.256924,117.08504,8.654587,170.2598,10.383353
51.050556,5048.881,182.97357,9.420605,165.29301,11.343405,112.86276,8.794407,165.26645,10.428304
51.550556,5098.3306,178.77827,9.139196,160.97433,10.982339,109.402916,8.09458,161.036,10.114194
52.050556,5147.7803,162.17012,10.479651,143.97392,11.666887,96.60283,8.199181,144.42224,10.9114275
52.550556,5197.23,163.65706,11.374049,145.80353,12.5087805,98.24202,8.791976,146.16525,11.743673
53.050556,5246.68,157.45529,7.94012,139.61896,9.390103,93.98561,6.4246187,140.11624,8.521059
53.550556,5296.13,158.84473,11.543547,141.35649,12.264214,95.05042,8.376778,141.73119,11.546076
54.050556,5345.5796,164.03119,14.651485,146.05867,15.231065,98.76267,10.882819,146.46486,14.567227
54.550556,5395.0293,153.11014,6.2197456,135.4133,8.018968,90.77019,5.682828,135.95241,7.1433396
55.050556,5444.4795,165.08165,16.182383,146.67012,16.433064,98.163185,11.422442,147.08221,15.826685
55.550556,5493.929,163.37097,18.211843,144.83585,17.430151,96.75223,12.334038,145.30478,17.052065
56.050556,5543.379,151.1584,9.827331,133.42992,11.256245,88.908966,8.185821,133.98457,10.453412
56.550556,5592.8286,150.02167,6.4445086,132.36472,8.385617,87.8835,6.1481757,132.90704,7.501039
57.050556,5642.2783,148.6396,5.182193,130.68022,7.521614,86.9511,5.496116,131.34114,6.486964
57.550556,5691.7285,146.61983,5.4054303,128.72101,7.835484,85.12902,6.214636,129.37895,6.8233585
58.050556,5741.178,146.39207,5.7444263,129.35855,8.1246805,85.060524,6.6356792,129.78157,7.1909046
58.550556,5790.628,147.77539,7.1339087,130.45177,9.465162,86.33405,7.874454,130.94948,8.52101
59.050556,5840.0776,144.10716,6.172767,126.5087,8.408219,82.751495,7.225048,127.09086,7.544886
59.550556,5889.528,145.30045,5.776556,127.45832,8.079413,83.686356,6.2986445,128.09122,7.0952597
60.050556,5938.9775,144.77625,5.8723483,127.23762,8.004446,83.41357,6.4195433,127.80223,7.113577
60.550556,5988.4272,146.87471,6.1454973,129.21916,8.1663265,85.66989,6.735883,129.82848,7.308869
61.050556,6037.877,148.13414,7.129181,130.19363,8.98427,85.99607,7.015846,130.81671,8.144194
61.550556,6087.327,146.97433,5.2358513,129.43846,7.777169,85.62178,6.1624064,130.00304,6.723626
62.050556,6136.7764,149.48997,5.787473,132.05083,8.149255,88.44507,6.6039367,132.61006,7.152845
62.550556,6186.2266,148.28714,5.2884135,130.74066,7.9115105,87.24271,6.102331,131.33049,6.843372
63.050556,6235.6763,146.59082,4.4579167,129.56795,7.0442796,86.81014,5.077805,130.0999,6.028211
63.550556,6285.126,148.2824,4.566575,131.80737,7.1231956,88.32178,5.1036716,132.1703,6.0366592
64.05056,6334.5757,148.13928,4.674682,132.03723,7.305795,88.868,5.338102,132.34369,6.212852
64.55056,6384.0254,147.47627,5.270401,130.72292,7.7946873,87.723915,5.805311,131.18015,6.7320876
65.05056,6433.4756,145.80753,4.943508,128.79962,7.40379,86.20257,5.6443024,129.34,6.4100156
65.55056,6482.9253,147.01003,4.945983,130.65523,7.4195323,87.73317,5.736596,131.0333,6.3944097
66.05056,6532.3755,147.53275,5.626824,130.945,8.1604595,88.424286,6.3786273,131.40157,7.133918
66.55056,6581.825,146.50626,5.2878723,129.99913,7.7219725,87.66448,5.843729,130.45198,6.6987185
67.05056,6631.2744,145.80267,5.4299927,129.54105,7.868034,87.54764,5.9092264,129.96635,6.837881
67.55056,6680.7246,144.65024,5.146493,128.27272,7.4755964,86.75503,5.582795,128.757,6.5136266
68.05056,6730.1743,146.38234,5.514031,130.10194,7.7355986,88.43775,5.854895,130.55501,6.7596107
68.55056,6779.624,145.57108,4.943589,129.58989,7.3110247,87.57736,5.570655,129.9542,6.325463
69.05056,6829.074,144.19548,5.61437,128.5767,7.5652323,86.43002,5.6187654,128.85426,6.599709
69.55056,6878.524,143.6226,6.1663685,127.515434,8.246248,85.856,6.1060157,127.93201,7.278027
70.05056,6927.973,144.3754,5.079357,128.68394,7.4018903,86.86167,5.317105,129.00038,6.342081
70.55056,6977.4233,145.91031,5.4470863,130.56723,7.7340374,88.670166,6.00088,130.8042,6.788688
71.05056,7026.873,145.46088,6.124165,130.49643,8.325232,89.05261,6.6252594,130.68562,7.3607697
71.55056,7076.323,145.86485,6.72295,130.61658,8.760962,89.793625,7.401687,130.91093,7.930331
72.05056,7125.773,144.9027,8.1163225,130.07562,10.099387,89.776306,9.110972,130.31824,9.331817
72.55056,7175.223,146.32909,7.6523485,132.03069,9.758181,91.41323,8.742191,132.13795,8.941733
73.05056,7224.6724,144.32883,7.834612,130.21286,9.854993,90.618515,8.736533,130.3552,9.024101
73.55056,7274.122,144.19093,7.388083,130.59259,9.489438,90.47742,8.179498,130.58728,8.614629
74.05056,7323.5723,141.57597,7.5261536,128.0107,9.21935,88.350395,7.531378,128.0312,8.364542
74.55056,7373.022,142.1282,8.825848,128.97662,9.852092,90.12177,8.397644,128.96733,9.158903
75.05056,7422.4717,140.27182,8.974822,127.35566,9.533186,89.44576,8.604779,127.36454,9.010336
75.55056,7471.922,135.94063,8.524035,123.62753,9.286448,85.22115,7.6876965,123.47235,8.607566
76.05056,7521.371,131.48477,9.763276,119.40821,10.171424,81.46737,8.271312,119.23636,9.603621
76.55056,7570.821,,,,,,,,
77.05056,7620.271,,,,,,,,
77.55056,7669.7207,,,,,,,,
78.05056,7719.1704,,,,,,,,
78.55056,7768.62,145.2947,4.749858,131.5053,6.3344717,89.51315,4.2598534,131.40508,5.4322925
79.05056,7818.0703,144.66135,4.317937,130.9075,6.337626,88.85334,4.315748,130.79526,5.4121675
79.55056,7867.52,144.27171,4.380895,130.59325,6.3961,88.685265,4.3202477,130.47552,5.39425
80.05056,7916.97,144.12088,4.3058486,130.2175,6.2794385,88.28226,4.475321,130.14563,5.3768544
80.55056,7966.4194,142.73648,4.538006,129.32358,6.4346304,87.62848,4.600147,129.16478,5.48644
81.05056,8015.869,138.25038,4.731307,124.89182,6.582634,83.54123,4.791637,124.74634,5.666971
81.55056,8065.3193,140.7278,4.4050775,127.06539,6.542683,85.27453,4.693204,126.95271,5.5901856
82.05056,8114.769,137.31712,5.4272375,123.882675,7.164978,82.35954,5.3625946,123.740875,6.2748594
82.55056,8164.219,137.54984,4.9532404,124.01285,7.0107846,82.237015,5.2468567,123.874596,6.1093273
83.05056,8213.669,138.81734,4.662086,125.03702,6.8597956,83.12261,4.8884363,124.94049,5.8464246
83.55056,8263.119,140.24086,4.4223237,126.21203,6.7893486,83.9574,4.9704885,126.143776,5.8224998
84.05056,8312.568,139.65881,4.3621044,125.95543,6.63028,83.70207,4.764146,125.81808,5.6680417
84.55056,8362.018,141.11153,4.457448,127.30183,6.6301785,84.848915,4.880724,127.17267,5.678074
85.05056,8411.468,140.54993,4.5024204,126.862724,6.7037954,84.45116,4.936228,126.71051,5.685517
85.55056,8460.918,140.40822,4.751145,126.71794,7.128563,84.44576,5.3359504,126.57644,6.127036
86.05056,8510.368,140.35077,5.0092974,126.74047,7.062712,84.35575,5.1483603,126.573845,6.0638785
86.55056,8559.817,137.57144,5.520647,123.86006,6.9623075,81.12365,5.360378,123.68953,6.1340876
87.05056,8609.267,136.42133,5.6472874,122.85686,7.602183,80.81165,6.2577395,122.705,6.758059
87.55056,8658.717,141.0104,4.752158,127.55674,6.8466287,85.51576,5.0520678,127.38163,5.9326916
88.05056,8708.167,140.31633,4.501702,126.64638,6.466995,84.75865,4.5903187,126.52831,5.5496826
88.55056,8757.617,140.62996,4.1572905,126.99719,6.3708153,85.108925,4.6452713,126.871185,5.3627863
89.05056,8807.066,139.33151,4.6060486,125.35527,6.5873156,83.070946,4.8006268,125.2737,5.6993876
89.55056,8856.517,140.6605,4.9047375,126.76899,6.5723453,84.477936,4.83401,126.668915,5.7441397
90.05056,8905.966,142.36636,4.448983,128.52425,6.102838,86.7836,4.1656623,128.4534,5.2012434
90.55056,8955.416,142.95677,4.032409,129.10847,5.9020023,87.048546,4.0402455,129.0159,5.0060024
91.05056,9004.865,141.86511,4.6267877,127.95523,6.5159187,86.32211,4.427186,127.90656,5.5536637
91.55056,9054.315,142.73041,4.22774,129.17245,6.236744,87.63472,4.070094,129.05586,5.228511
92.05056,9103.766,142.32025,4.4630632,128.86241,6.3634076,87.38485,4.3447094,128.72887,5.3881345
92.55056,9153.216,141.17882,4.3882575,128.19843,6.0784035,87.1032,3.9235423,127.99099,5.193713
93.05056,9202.665,140.12839,4.8474894,127.180435,6.4442577,86.396416,4.381424,126.98856,5.5436926
93.55056,9252.114,140.6524,4.500662,127.89891,6.272596,86.91651,4.1074214,127.651375,5.3236446
94.05056,9301.564,140.12376,4.499271,127.36964,6.3482523,86.467026,4.031133,127.128,5.353122
94.55056,9351.015,140.87877,4.8583736,128.12576,6.424976,86.99377,4.024841,127.86732,5.57115
95.05056,9400.465,138.70427,4.981661,126.147934,6.5711265,85.35791,4.075908,125.87237,5.6991405
95.55056,9449.914,137.01608,5.937164,124.96285,7.2424383,85.58026,4.4611926,124.681946,6.4087024
96.05056,9499.363,132.99513,6.7496557,122.31693,7.7378173,84.01273,4.889406,121.821556,6.896611
96.55056,9548.813,133.58055,7.0144305,122.51887,8.22803,84.20484,5.2318,122.10431,7.3981977
97.05056,9598.264,134.20161,6.3579106,122.901405,7.684099,84.4401,4.7839794,122.526924,6.774324
97.55056,9647.713,135.18991,6.192057,123.85022,7.496623,84.99021,4.8403363,123.455345,6.5931144
98.05056,9697.163,131.50867,10.455322,122.10704,11.257116,82.64971,8.267043,121.257,10.532401
98.55056,9746.613,117.3665,19.548557,110.68909,18.666382,73.99337,13.4040785,109.459274,18.249805
99.05056,9796.0625,118.75678,13.905931,112.62585,14.14137,75.20866,10.0246725,111.22777,13.461108
99.55056,9845.513,119.688446,13.660488,114.25539,14.113468,77.31447,10.116218,112.74332,13.380416
100.05056,9894.962,127.660805,10.383607,120.519745,10.964199,81.62323,7.9212832,119.2296,10.216579
100.55056,9944.412,127.392044,10.7352085,119.86438,11.126627,81.2319,8.387905,118.6755,10.478087
101.05056,9993.862,120.9566,14.986919,114.07526,14.892942,76.5866,11.307789,112.83155,14.340177
101.55056,10043.3125,122.447296,18.292233,114.507805,17.079288,77.37575,13.149842,113.51481,16.793339
102.05056,10092.762,117.73216,18.755314,110.09417,17.621391,73.05084,13.325145,109.04348,17.309246
102.55056,10142.211,110.04594,20.67962,102.951996,19.353176,66.86169,14.312941,101.854454,19.047462
103.05056,10191.661,115.959045,18.095001,108.98532,17.329828,71.911316,13.246134,107.79119,16.92791
103.55056,10241.111,119.578125,18.892622,114.29828,18.272036,79.07254,15.164138,112.87748,17.938839
104.05056,10290.561,113.8958,14.206226,110.152336,14.406882,76.2344,11.055019,108.49931,13.754452
104.55056,10340.011,112.52028,14.902912,107.99321,14.741921,72.34839,10.522399,106.38211,14.158638
105.05056,10389.46,125.18704,12.923419,119.227615,12.883319,82.95705,9.601452,117.875854,12.258536
105.55056,10438.91,134.41318,9.400063,126.686356,9.839696,88.04791,6.9772067,125.53938,9.167376
106.05056,10488.36,137.72287,8.786875,129.6172,9.476892,90.23105,6.2453713,128.4968,8.659237
106.55056,10537.81,132.83592,11.264465,125.39837,11.300197,87.00094,8.101123,124.2073,10.686693
107.05056,10587.26,120.73874,14.956237,114.20346,14.953815,78.41249,11.038881,113.00874,14.230083
107.55056,10636.71,108.52085,17.415539,105.65616,16.821712,72.33569,11.938763,103.85945,16.250977
108.05056,10686.159,92.286224,19.069487,91.91307,18.0963,63.628014,13.020819,89.950226,17.60047
108.55056,10735.609,141.67838,26.227793,132.6434,23.100513,90.83703,16.350914,131.5458,23.118484
109.05056,10785.059,176.68405,10.772167,165.83022,11.242009,117.95264,8.920428,164.68098,10.744789
109.55056,10834.509,158.29993,9.899913,145.94263,10.093688,101.61434,7.2646036,145.3693,9.526149
110.05056,10883.959,,,,,,,,
110.55056,10933.408,,,,,,,,
111.05056,10982.857,142.66264,9.491626,130.77878,9.511365,89.43847,6.353097,130.32051,8.983485
111.55056,11032.308,147.09734,8.178145,134.73952,8.567401,92.08202,5.8438888,134.28693,7.9678717
112.05056,11081.758,147.76962,9.286272,135.14246,9.643,91.87269,6.3668237,134.70291,9.066215
112.55056,11131.208,142.98894,7.516768,130.32784,8.085733,88.338326,5.2421427,129.98795,7.3852553
113.05056,11180.657,139.22414,7.78811,127.13094,8.499067,86.29727,5.524836,126.75377,7.831381
113.55056,11230.107,138.52429,7.3925476,126.6617,8.527704,86.13794,5.7908273,126.257866,7.7470384
114.05056,11279.557,138.22733,6.598486,125.71177,7.689376,86.00456,4.7608776,125.505714,6.9528217
114.55056,11329.007,138.74686,7.01407,126.43816,7.942524,86.12751,5.0152245,126.144554,7.176436
115.05056,11378.457,148.16159,12.296895,134.6344,12.790059,90.58331,8.529899,134.32979,12.132217
115.55056,11427.906,146.221,10.692387,132.92857,11.279479,90.13527,7.598884,132.66486,10.636504
116.05056,11477.356,149.45541,11.821456,135.87906,12.370305,91.999916,8.8228655,135.59732,11.750309
116.55056,11526.807,139.85605,6.476073,126.85664,7.945707,85.78663,5.509208,126.65506,7.109149
117.05056,11576.256,139.28525,5.0691543,126.19527,6.46223,85.846634,3.8493934,126.065025,5.5180945
117.55056,11625.705,139.37865,5.850581,126.382256,7.0987024,85.95694,4.804812,126.22658,6.2754803
118.05056,11675.155,143.40337,6.674498,130.37141,7.6179147,88.679375,5.001883,130.13184,6.8475046
118.55056,11724.605,143.49463,5.7073474,130.26877,7.052271,88.88512,4.472161,130.09268,6.2494226
119.05056,11774.056,140.66762,4.6428933,127.60988,6.264601,87.04123,3.8702116,127.456894,5.4016795
119.55056,11823.505,141.02507,4.510913,127.96993,6.3105516,87.32968,3.9293816,127.811226,5.409161
120.05056,11872.955,139.1468,4.726472,126.11478,6.472133,85.72563,4.3098707,125.96929,5.523878
120.55056,11922.404,138.13722,6.042533,125.19237,7.319362,84.69056,5.333553,125.02021,6.5310144
121.05056,11971.8545,137.67253,4.51513,124.89087,6.159298,84.999054,4.106953,124.728065,5.1708126
121.55056,12021.305,137.7915,3.9834936,125.08642,5.8627353,84.97689,3.6001148,124.89162,4.942897
122.05056,12070.754,137.1318,4.1377573,124.44998,5.891426,84.79324,3.652785,124.28292,4.919257
122.55056,12120.204,136.3691,4.260897,123.72414,6.027052,83.84267,4.0480347,123.53301,5.1647444
123.05056,12169.654,136.56888,4.223111,124.030045,5.6930904,84.07066,3.7129962,123.81074,4.868899
123.55056,12219.104,137.93086,3.836929,125.28337,5.7000284,85.06711,3.3862393,125.06861,4.7101364
124.05056,12268.553,137.19789,4.348229,124.63723,5.8590903,84.70478,3.694545,124.42451,5.0084558
124.55056,12318.003,137.669,4.0257854,125.05244,5.791434,84.91763,3.5955381,124.83698,4.8284187
125.05056,12367.453,137.48293,4.223173,124.812546,6.133561,84.57596,3.897181,124.60119,4.9312
125.55056,12416.903,140.23268,3.9760923,126.92161,5.7521925,86.032875,3.6357799,126.79938,4.7948937
126.05056,12466.353,140.26974,4.081523,126.891685,5.8903756,85.98342,3.6326964,126.78228,4.9086843
126.55056,12515.802,140.79764,4.0075774,127.47536,5.910439,86.6336,3.5297794,127.358894,4.9124327
127.05056,12565.252,141.31944,3.8031454,128.06369,5.6642623,86.75749,3.3794987,127.89955,4.7419124
127.55056,12614.702,140.97824,4.161919,127.719055,5.7881174,86.66606,3.4892764,127.57394,4.9062924
128.05055,12664.151,140.51054,4.1930394,127.4382,5.992303,86.60104,3.6266074,127.26894,5.047676
128.55055,12713.602,140.26294,4.158684,126.898476,5.910227,86.37853,3.6630812,126.81422,5.00954
129.05055,12763.052,140.1818,4.148668,126.93089,6.0725026,86.35222,3.7288015,126.81825,5.067415
129.55055,12812.501,140.7968,4.0761805,127.73296,5.9184866,86.717964,3.5735326,127.54905,5.0079656
130.05055,12861.951,139.61407,4.0253634,126.58272,5.90607,85.94406,3.65699,126.419075,4.9029794
130.55055,12911.401,139.56429,3.8845878,126.49332,5.841281,85.8463,3.6193926,126.337494,4.902801
131.05055,12960.85,140.35683,3.9669166,127.14706,6.034049,86.38296,3.6747155,127.01228,4.9959846
131.55055,13010.301,139.5659,3.896805,126.44546,5.8435698,85.86914,3.509837,126.30525,4.8198647
132.05055,13059.75,140.80362,4.0820627,127.70099,6.013662,86.8487,3.6361706,127.53707,5.08469
132.55055,13109.2,140.80588,3.90994,127.69207,5.7558937,86.55367,3.4524827,127.50988,4.7660794
133.05055,13158.649,140.99957,4.696001,128.01599,6.348342,86.81708,3.807603,127.80174,5.418669
133.55055,13208.101,140.08058,4.425949,127.15628,6.1716185,86.18641,3.6644273,126.94596,5.1945896
134.05055,13257.55,139.48087,4.1335444,126.50872,5.8174753,85.73189,3.4449956,126.32252,4.9293723
134.55055,13306.999,139.16728,5.298776,126.326775,6.8501263,85.7148,4.3293977,126.12448,6.023214
135.05055,13356.449,139.31944,4.0882335,126.410614,5.794485,86.003624,3.4097161,126.23765,4.9012375
135.55055,13405.899,139.10098,4.1781926,126.32937,5.887746,85.98963,3.4677439,126.13208,4.9959917
136.05055,13455.349,138.31708,4.6384225,125.61368,6.180264,85.542046,3.771626,125.42125,5.2963166
